Precio,Area,Habitaciones,Banios,Pisos,Carretera,Huespedes,Sotano,Calefaccion,AC,Estacionamiento,Preferencial,Mobiliario
999600.0,3150.0,3.0,1.0,2,0,1,0,1,1,0,1,0
999600.0,4500.0,4.0,2.0,2,0,1,0,1,1,2,1,0
999600.0,4500.0,2.0,1.0,1,1,1,1,1,1,0,1,0
999600.0,3640.0,2.0,1.0,1,0,1,1,1,1,0,1,2
989800.0,3850.0,3.0,1.0,1,0,1,1,1,1,2,1,2
980000.0,4240.0,3.0,1.0,2,0,1,1,1,0,0,1,1
980000.0,3650.0,3.0,1.0,2,0,1,1,1,1,0,1,2
980000.0,4600.0,4.0,1.0,2,0,1,1,1,1,0,1,1
980000.0,2135.0,3.0,2.0,2,1,1,1,1,1,0,1,2
980000.0,3036.0,3.0,1.0,2,0,1,0,1,1,0,1,1
980000.0,3990.0,3.0,1.0,2,0,1,1,1,1,0,1,1
980000.0,7424.0,3.0,1.0,1,1,1,1,1,1,0,1,2
980000.0,3480.0,3.0,1.0,1,1,1,1,1,0,0,1,2
980000.0,3600.0,6.0,1.0,2,0,1,1,1,1,1,1,2
980000.0,3640.0,2.0,1.0,1,0,1,1,1,1,1,1,1
980000.0,5900.0,2.0,1.0,1,0,1,1,1,1,1,1,0
980000.0,3120.0,3.0,1.0,2,0,1,1,1,1,1,1,2
980000.0,7350.0,2.0,1.0,1,0,1,1,1,1,1,1,1
980000.0,3512.0,2.0,1.0,1,0,1,1,1,1,1,0,2
980000.0,9500.0,3.0,1.0,2,0,1,1,1,1,3,0,2
980000.0,5880.0,2.0,1.0,1,0,1,1,1,1,0,1,2
980000.0,12944.0,3.0,1.0,1,0,1,1,1,1,0,1,2
978040.0,4900.0,3.0,1.0,2,1,1,1,1,1,0,1,2
970200.0,3060.0,3.0,1.0,1,0,1,1,1,1,0,1,2
970200.0,5320.0,2.0,1.0,1,0,1,1,1,1,1,0,2
970200.0,2145.0,3.0,1.0,3,0,1,1,1,1,0,0,0
960400.0,4000.0,2.0,1.0,1,0,1,1,1,1,0,1,2
960400.0,3185.0,2.0,1.0,1,0,1,1,1,1,2,1,2
960400.0,3850.0,3.0,1.0,1,0,1,1,1,1,0,1,2
960400.0,2145.0,3.0,1.0,3,0,1,1,1,1,0,0,0
960400.0,2610.0,3.0,1.0,2,0,1,0,1,1,0,0,2
960400.0,1950.0,3.0,2.0,2,0,1,0,1,1,0,0,2
958440.0,4040.0,2.0,1.0,1,0,1,1,1,1,0,1,2
950600.0,4785.0,3.0,1.0,2,0,0,0,1,0,1,1,0
950600.0,3450.0,3.0,1.0,1,0,1,0,1,1,2,1,2
950600.0,3640.0,2.0,1.0,1,0,1,1,1,1,0,1,0
940800.0,3500.0,4.0,1.0,2,0,1,1,1,0,2,1,2
940800.0,4960.0,4.0,1.0,3,1,1,1,1,1,0,1,1
940800.0,4120.0,2.0,1.0,2,0,1,1,1,1,0,1,2
940800.0,4750.0,2.0,1.0,1,0,1,1,1,1,0,1,2
940800.0,3720.0,2.0,1.0,1,1,1,1,1,0,0,1,2
940800.0,3750.0,3.0,1.0,1,0,1,1,1,1,0,1,2
940800.0,3100.0,3.0,1.0,2,1,1,0,1,1,0,1,1
940800.0,3185.0,2.0,1.0,1,0,1,0,1,1,2,1,0
938840.0,2700.0,3.0,1.0,1,1,1,1,1,1,0,1,0
932960.0,2145.0,3.0,1.0,2,0,1,0,1,1,0,0,0
931000.0,4040.0,2.0,1.0,1,0,1,1,1,1,1,1,2
931000.0,4775.0,4.0,1.0,2,0,1,1,1,1,0,1,2
921200.0,2500.0,2.0,1.0,1,1,1,1,1,0,0,1,2
921200.0,3180.0,4.0,1.0,2,0,1,0,1,0,0,1,2
921200.0,6060.0,3.0,1.0,1,0,0,0,1,1,0,1,0
921200.0,3480.0,4.0,1.0,2,1,1,1,1,1,1,1,1
921200.0,3792.0,4.0,1.0,2,0,1,1,1,1,0,1,1
921200.0,4040.0,2.0,1.0,1,0,1,1,1,1,0,1,2
921200.0,2145.0,3.0,1.0,2,0,1,0,1,1,0,0,0
921200.0,5880.0,3.0,1.0,1,0,1,1,1,1,1,1,2
911400.0,4500.0,2.0,1.0,1,1,1,1,1,1,0,1,1
911400.0,3930.0,2.0,1.0,1,1,1,1,1,1,0,1,2
905520.0,3640.0,4.0,1.0,2,0,1,0,1,1,0,1,2
901600.0,4370.0,3.0,1.0,2,0,1,1,1,1,0,1,2
901600.0,2684.0,2.0,1.0,1,0,1,1,1,0,1,1,2
901600.0,4320.0,3.0,1.0,1,1,1,1,1,1,1,1,2
901600.0,3120.0,3.0,1.0,2,1,1,1,1,1,0,1,0
882000.0,3450.0,1.0,1.0,1,0,1,1,1,1,0,1,0
882000.0,3986.0,2.0,2.0,1,1,0,0,1,1,1,1,2
882000.0,3500.0,2.0,1.0,1,1,1,0,1,1,0,1,1
882000.0,4095.0,2.0,1.0,1,0,1,1,1,1,2,1,1
882000.0,1650.0,3.0,1.0,2,1,1,0,1,1,0,1,2
882000.0,3450.0,3.0,1.0,2,0,1,0,1,1,0,1,1
882000.0,6750.0,2.0,1.0,1,0,1,1,1,1,0,1,1
882000.0,9000.0,3.0,1.0,2,0,1,1,1,1,2,1,1
882000.0,3069.0,2.0,1.0,1,0,1,1,1,1,1,1,2
880040.0,4500.0,3.0,1.0,2,0,1,1,1,0,0,1,2
876120.0,5495.0,3.0,1.0,1,0,1,0,1,1,0,1,2
873278.0,2398.0,3.0,1.0,1,0,1,1,1,1,0,0,1
872200.0,3000.0,3.0,1.0,1,1,1,1,1,0,0,1,2
872200.0,3850.0,3.0,1.0,2,0,1,1,1,1,0,1,2
872200.0,3500.0,2.0,1.0,1,0,1,1,1,1,0,1,2
864360.0,8100.0,2.0,1.0,1,0,1,1,1,1,1,1,2
862400.0,4960.0,2.0,1.0,1,0,1,0,1,0,0,1,2
862400.0,2160.0,3.0,1.0,2,1,1,0,1,1,0,1,1
862400.0,3090.0,2.0,1.0,1,0,0,0,1,1,0,1,2
862400.0,4500.0,2.0,1.0,2,0,1,1,0,1,1,1,1
852600.0,3800.0,2.0,1.0,1,0,1,1,1,1,0,1,2
842800.0,3090.0,3.0,1.0,2,1,1,1,1,1,0,1,1
842800.0,3240.0,3.0,1.0,2,0,1,1,1,1,2,1,1
842800.0,2835.0,2.0,1.0,1,0,1,1,1,1,0,1,1
842800.0,4600.0,2.0,1.0,1,0,1,1,1,1,0,1,0
842800.0,5076.0,3.0,1.0,1,1,1,1,1,1,0,1,2
842800.0,3750.0,3.0,1.0,2,0,1,1,1,1,0,1,2
842800.0,3630.0,4.0,1.0,2,0,1,1,1,1,3,1,1
840840.0,8050.0,2.0,1.0,1,0,1,1,1,1,0,1,2
833000.0,4352.0,4.0,1.0,2,1,1,1,1,1,1,1,2
829080.0,3000.0,2.0,1.0,2,0,1,1,1,1,0,1,1
823200.0,5850.0,3.0,1.0,2,0,1,0,1,1,1,1,2
823200.0,4960.0,2.0,1.0,1,0,1,1,1,1,0,1,2
823200.0,3600.0,3.0,1.0,2,1,1,1,1,1,1,1,2
823200.0,3660.0,4.0,1.0,2,1,1,1,1,1,0,1,2
823200.0,3480.0,3.0,1.0,2,1,1,1,1,1,1,1,1
823200.0,2700.0,2.0,1.0,1,1,1,1,1,1,0,1,0
823200.0,3150.0,3.0,1.0,2,1,1,1,1,1,0,1,2
823200.0,6615.0,3.0,1.0,2,0,1,1,1,1,0,1,1
803600.0,3040.0,2.0,1.0,1,1,1,1,1,1,0,1,2
803600.0,3630.0,2.0,1.0,1,0,1,1,1,1,0,1,2
803600.0,6000.0,2.0,1.0,1,0,1,1,1,1,0,1,1
803600.0,5400.0,4.0,1.0,2,0,1,1,1,1,0,1,2
798700.0,5200.0,4.0,1.0,3,0,1,1,1,1,0,1,2
793800.0,3300.0,3.0,1.0,2,1,1,1,1,1,1,1,1
793800.0,4350.0,3.0,1.0,2,1,1,1,0,1,1,1,2
793800.0,2640.0,2.0,1.0,1,1,1,1,1,1,1,1,0
784000.0,2650.0,3.0,1.0,2,0,1,0,1,1,1,1,2
784000.0,3960.0,3.0,1.0,1,0,1,1,1,1,0,1,0
764400.0,6800.0,2.0,1.0,1,0,1,1,1,1,0,1,2
764400.0,4000.0,3.0,1.0,2,0,1,1,1,1,1,1,2
754600.0,4000.0,2.0,1.0,1,0,1,1,1,1,0,1,2
744800.0,3934.0,2.0,1.0,1,0,1,1,1,1,0,1,2
744800.0,2000.0,2.0,1.0,2,0,1,1,1,1,0,1,1
744800.0,3630.0,3.0,3.0,2,1,0,1,1,1,0,1,2
744800.0,2800.0,3.0,1.0,1,0,1,1,1,1,0,1,2
744800.0,2430.0,3.0,1.0,1,1,1,1,1,1,0,1,2
744800.0,3480.0,2.0,1.0,1,0,1,1,1,1,1,1,1
744800.0,4000.0,3.0,1.0,1,0,1,1,1,1,0,1,1
742840.0,3185.0,2.0,1.0,1,0,1,1,1,0,0,1,2
742840.0,4000.0,3.0,1.0,2,0,1,1,1,0,0,1,2
729120.0,2910.0,2.0,1.0,1,1,1,1,1,1,0,1,2
725200.0,3600.0,2.0,1.0,1,0,1,1,1,1,0,1,2
725200.0,4400.0,2.0,1.0,1,0,1,1,1,1,0,1,2
725200.0,3600.0,2.0,2.0,2,0,1,0,1,1,1,1,0
705600.0,2880.0,3.0,1.0,1,1,1,1,1,1,0,1,2
705600.0,3180.0,3.0,1.0,1,1,1,1,1,1,0,1,2
705600.0,3000.0,2.0,1.0,2,0,1,1,1,1,0,1,0
695800.0,4400.0,3.0,1.0,2,0,1,1,1,1,0,1,2
695800.0,3000.0,3.0,1.0,2,1,1,1,1,1,0,1,1
686000.0,3210.0,3.0,1.0,2,0,1,0,1,1,0,1,2
686000.0,3240.0,2.0,1.0,1,1,0,1,1,1,1,1,2
686000.0,3000.0,2.0,1.0,1,0,1,1,1,1,1,1,2
686000.0,3500.0,2.0,1.0,1,0,0,1,1,1,0,1,2
686000.0,4840.0,2.0,1.0,2,0,1,1,1,1,0,1,2
686000.0,7700.0,2.0,1.0,1,0,1,1,1,1,0,1,2
674240.0,3635.0,2.0,1.0,1,1,1,1,1,1,0,1,2
666400.0,2475.0,3.0,1.0,2,0,1,1,1,1,0,1,0
666400.0,2787.0,4.0,2.0,2,0,1,1,1,1,0,1,0
666400.0,3264.0,2.0,1.0,1,0,1,1,1,1,0,1,2
656600.0,3640.0,2.0,1.0,1,0,1,1,1,1,0,1,2
646800.0,3180.0,2.0,1.0,1,0,1,1,1,1,0,1,2
637000.0,1836.0,2.0,1.0,1,1,1,0,1,1,0,1,1
637000.0,3970.0,1.0,1.0,1,1,1,1,1,1,0,1,2
637000.0,3970.0,3.0,1.0,2,0,1,0,1,1,0,1,2
627200.0,1950.0,3.0,1.0,1,1,1,1,0,1,0,1,2
625240.0,5300.0,3.0,1.0,1,1,1,1,1,0,0,0,2
597800.0,3000.0,2.0,1.0,1,1,1,1,1,1,0,1,2
588000.0,2400.0,3.0,1.0,2,0,1,1,1,1,0,1,2
588000.0,3000.0,4.0,1.0,2,0,1,1,1,1,0,1,2
588000.0,3360.0,2.0,1.0,1,0,1,1,1,1,1,1,2
548800.0,3420.0,5.0,1.0,2,1,1,1,1,1,0,1,2
529200.0,1700.0,3.0,1.0,2,0,1,1,1,1,0,1,2
529200.0,3649.0,2.0,1.0,1,0,1,1,1,1,0,1,2
519400.0,2990.0,2.0,1.0,1,1,1,1,1,1,1,1,2
509600.0,3000.0,2.0,1.0,1,0,1,0,1,1,2,1,2
494802.0,2400.0,3.0,1.0,1,1,1,1,1,1,0,1,1
490000.0,3620.0,2.0,1.0,1,0,1,1,1,1,0,1,2
490000.0,2910.0,3.0,1.0,1,1,1,1,1,1,0,1,0
490000.0,3850.0,3.0,1.0,2,0,1,1,1,1,0,1,2
804792.0,3868.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
667592.0,3025.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1333992.0,9404.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
1020392.0,4518.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
1529992.0,3388.4,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1863192.0,5938.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1314392.0,9905.4,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1431992.0,6338.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1798512.0,6988.4,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2607992.0,6788.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1177192.0,5278.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1686792.0,8238.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
647992.0,3418.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1763232.0,6838.4,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
1373192.0,5008.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
745992.0,3038.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
941992.0,3958.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
2588392.0,3738.4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
1284992.0,4078.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1177192.0,3878.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
638192.0,4208.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1392792.0,7924.4,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1335952.0,3658.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
726392.0,3838.4,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1431992.0,3238.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
961592.0,2848.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1382992.0,6186.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
794992.0,3538.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1765192.0,7438.4,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
1186992.0,3025.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
865552.0,8338.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1643672.0,5038.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
1216392.0,4738.4,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1569192.0,4938.4,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1000792.0,3878.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1645632.0,11698.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
824392.0,3388.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
799892.0,5438.4,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1441792.0,8218.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1627992.0,6066.4,4.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1018432.0,3758.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0
1422192.0,5958.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
2421792.0,8288.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1765192.0,6638.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2711872.0,6238.4,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
785192.0,2888.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
1255592.0,4238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
843992.0,5314.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1304592.0,3983.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1234032.0,3118.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
902792.0,3358.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1665232.0,15838.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
745992.0,3718.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1059592.0,3838.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1228152.0,5188.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
979232.0,5138.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1196792.0,4738.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
2000392.0,6238.4,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1549592.0,3538.4,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1030192.0,3868.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1471192.0,5538.4,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
2392392.0,6778.4,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1373192.0,6958.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1079192.0,4088.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1735792.0,6588.4,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1704432.0,4538.4,6.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2370832.0,6238.4,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1804392.0,8818.4,5.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
843992.0,3073.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
638192.0,2074.4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
940032.0,2938.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1872992.0,6838.4,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
951792.0,5023.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
912592.0,4738.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1137992.0,5230.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1704432.0,9858.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
1059592.0,3658.4,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1373192.0,6038.4,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
744032.0,4238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1098792.0,3238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1745592.0,5738.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1177192.0,4738.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1155632.0,6298.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
981192.0,6118.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
824392.0,5198.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1210512.0,4270.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1216392.0,2143.4,5.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
804792.0,6238.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1314392.0,5638.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1294792.0,5918.4,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1863192.0,4278.4,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1235992.0,5138.4,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
990992.0,4088.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
824392.0,3898.4,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1471192.0,6778.4,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
843992.0,3328.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1823992.0,6908.4,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1471192.0,8758.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
1175232.0,8488.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0
1255592.0,8488.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1275192.0,3878.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
491192.0,4088.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1273232.0,5228.4,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
941992.0,3338.4,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1608392.0,6038.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1059592.0,6068.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1371232.0,5233.4,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
657792.0,3878.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
842032.0,8288.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1030192.0,3838.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1245792.0,3988.4,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1508432.0,6688.4,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1265392.0,3758.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
706792.0,3238.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1148772.0,3838.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1275192.0,8638.4,4.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0
1079192.0,5538.4,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1157592.0,6223.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1137992.0,4578.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1216392.0,3738.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
1177192.0,6088.4,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
981192.0,3750.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
745992.0,2668.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1471192.0,4038.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
1686792.0,7138.4,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
922392.0,2383.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1265392.0,3748.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
628392.0,2188.4,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
1196792.0,4598.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2353192.0,7238.4,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
1520192.0,7063.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1667192.0,3938.4,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2353192.0,7713.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
1167392.0,4318.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
902792.0,4558.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1118392.0,4198.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
981192.0,4838.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1941592.0,13438.4,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1098792.0,3528.4,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1196792.0,2413.4,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
1547632.0,7138.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1863192.0,6238.4,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
687192.0,3238.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2294392.0,6198.4,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
589192.0,3598.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2745192.0,13438.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
765592.0,7038.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
